molecule_id_a,molecule_id_b,severity,mechanism,provenance
MOL-01492,MOL-02171,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02173,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02179,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02182,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-01492,MOL-02184,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02185,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02193,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02194,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02209,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-01492,MOL-02215,Major,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02225,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02241,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02247,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02250,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02251,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02253,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02254,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02256,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02257,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02260,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02265,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02266,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02271,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-01492,MOL-02272,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02299,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02300,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-01492,MOL-02301,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02304,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-01492,MOL-02310,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-01492,MOL-02312,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02322,Moderate,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02323,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02325,Unknown,,ddinter_downloads_code_A.csv
MOL-01492,MOL-02327,Unknown,,ddinter_downloads_code_A.csv
MOL-00032,MOL-01494,Major,,ddinter_downloads_code_L.csv
MOL-00046,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00048,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00049,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00110,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00172,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00191,MOL-01494,Major,,ddinter_downloads_code_L.csv
MOL-00206,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00215,MOL-01494,Moderate,,ddinter_downloads_code_P.csv
MOL-00257,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00261,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00269,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00295,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00299,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00321,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00325,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00341,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00345,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00350,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00393,MOL-01494,Major,,ddinter_downloads_code_L.csv
MOL-00403,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00404,MOL-01494,Moderate,,ddinter_downloads_code_D.csv
MOL-00412,MOL-01494,Moderate,,ddinter_downloads_code_P.csv
MOL-00448,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00453,MOL-01494,Major,,ddinter_downloads_code_L.csv
MOL-00465,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00520,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00529,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00536,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00540,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00543,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00553,MOL-01494,Moderate,,ddinter_downloads_code_D.csv
MOL-00562,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00563,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00565,MOL-01494,Major,,ddinter_downloads_code_V.csv
MOL-00651,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00653,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00663,MOL-01494,Moderate,,ddinter_downloads_code_P.csv
MOL-00667,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00689,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00730,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00755,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00766,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00790,MOL-01494,Major,,ddinter_downloads_code_L.csv
MOL-00809,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00855,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00857,MOL-01494,Major,,ddinter_downloads_code_L.csv
MOL-00863,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00866,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00877,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00943,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-00980,MOL-01494,Major,,ddinter_downloads_code_L.csv
MOL-01043,MOL-01494,Moderate,,ddinter_downloads_code_P.csv
MOL-01046,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-01058,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-01060,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-01065,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-01079,MOL-01494,Major,,ddinter_downloads_code_L.csv
MOL-01101,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-01123,MOL-01494,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01499,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01527,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01554,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01561,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01569,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01594,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01615,Major,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01617,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01619,Moderate,,ddinter_downloads_code_V.csv
MOL-01494,MOL-01654,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01666,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01678,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01752,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01753,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01872,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01894,Moderate,,ddinter_downloads_code_R.csv
MOL-01494,MOL-01903,Moderate,,ddinter_downloads_code_A.csv
MOL-01494,MOL-01914,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01933,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01942,Moderate,,ddinter_downloads_code_P.csv
MOL-01494,MOL-01975,Moderate,,ddinter_downloads_code_A.csv
MOL-01494,MOL-01976,Major,,ddinter_downloads_code_L.csv
MOL-01494,MOL-01977,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02022,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02023,Moderate,,ddinter_downloads_code_V.csv
MOL-01494,MOL-02053,Major,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02075,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02079,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02089,Major,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02106,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02117,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02133,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_P.csv
MOL-01494,MOL-02137,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02148,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02149,Major,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02162,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02167,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02176,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02236,Major,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02242,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02275,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02276,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02277,Moderate,,ddinter_downloads_code_L.csv
MOL-01494,MOL-02310,Moderate,,ddinter_downloads_code_R.csv
MOL-00008,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-00020,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00024,MOL-01495,Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00046,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-00047,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-00055,MOL-01495,Moderate,,ddinter_downloads_code_R.csv
MOL-00075,MOL-01495,Minor,,ddinter_downloads_code_A.csv
MOL-00083,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00091,MOL-01495,Major,,ddinter_downloads_code_R.csv
MOL-00159,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00160,MOL-01495,Minor,,ddinter_downloads_code_A.csv
MOL-00229,MOL-01495,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00274,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-00287,MOL-01495,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00292,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00311,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00320,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00385,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-00391,MOL-01495,Major,,ddinter_downloads_code_L.csv
MOL-00415,MOL-01495,Moderate,,ddinter_downloads_code_D.csv
MOL-00418,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00459,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00488,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00493,MOL-01495,Moderate,,ddinter_downloads_code_R.csv
MOL-00515,MOL-01495,Moderate,,ddinter_downloads_code_H.csv
MOL-00520,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-00542,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-00551,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00568,MOL-01495,Moderate,,ddinter_downloads_code_H.csv
MOL-00591,MOL-01495,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00615,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00619,MOL-01495,Moderate,,ddinter_downloads_code_D.csv
MOL-00625,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00655,MOL-01495,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00671,MOL-01495,Major,,ddinter_downloads_code_A.csv
MOL-00686,MOL-01495,Moderate,,ddinter_downloads_code_D.csv
MOL-00695,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00711,MOL-01495,Major,,ddinter_downloads_code_R.csv
MOL-00729,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00736,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00753,MOL-01495,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00754,MOL-01495,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00757,MOL-01495,Moderate,,ddinter_downloads_code_B.csv
MOL-00769,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00793,MOL-01495,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv
MOL-00828,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-00857,MOL-01495,Major,,ddinter_downloads_code_L.csv
MOL-00868,MOL-01495,Moderate,,ddinter_downloads_code_H.csv
MOL-00886,MOL-01495,Moderate,,ddinter_downloads_code_R.csv
MOL-00899,MOL-01495,Moderate,,ddinter_downloads_code_R.csv
MOL-00923,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00924,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00925,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00926,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00927,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00928,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00929,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00930,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00931,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-00962,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00964,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00972,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00974,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-00977,MOL-01495,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-01035,MOL-01495,Moderate,,ddinter_downloads_code_R.csv
MOL-01036,MOL-01495,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-01048,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-01054,MOL-01495,Moderate,,ddinter_downloads_code_R.csv
MOL-01064,MOL-01495,Moderate,,ddinter_downloads_code_B.csv
MOL-01065,MOL-01495,Moderate,,ddinter_downloads_code_L.csv
MOL-01071,MOL-01495,Moderate,,ddinter_downloads_code_R.csv
MOL-01090,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-01091,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-01092,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-01093,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-01094,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-01094,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-01096,MOL-01495,Moderate,,ddinter_downloads_code_A.csv
MOL-01111,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01112,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01114,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01115,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01116,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01117,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01118,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01119,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01120,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01121,MOL-01495,Moderate,,ddinter_downloads_code_V.csv
MOL-01142,MOL-01495,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01536,Moderate,,ddinter_downloads_code_V.csv
MOL-01495,MOL-01556,Moderate,,ddinter_downloads_code_H.csv
MOL-01495,MOL-01565,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01581,Moderate,,ddinter_downloads_code_A.csv
MOL-01495,MOL-01583,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01604,Major,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01615,Moderate,,ddinter_downloads_code_L.csv
MOL-01495,MOL-01627,Moderate,,ddinter_downloads_code_L.csv
MOL-01495,MOL-01647,Moderate,,ddinter_downloads_code_H.csv
MOL-01495,MOL-01679,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01710,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01715,Moderate,,ddinter_downloads_code_V.csv
MOL-01495,MOL-01729,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01773,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv|ddinter_downloads_code_V.csv
MOL-01495,MOL-01775,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-01495,MOL-01787,Moderate,,ddinter_downloads_code_L.csv
MOL-01495,MOL-01793,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv|ddinter_downloads_code_V.csv
MOL-01495,MOL-01795,Moderate,,ddinter_downloads_code_A.csv
MOL-01495,MOL-01808,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01856,Moderate,,ddinter_downloads_code_A.csv
MOL-01495,MOL-01895,Moderate,,ddinter_downloads_code_A.csv
MOL-01495,MOL-01923,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01924,Minor,,ddinter_downloads_code_D.csv
MOL-01495,MOL-01926,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-01940,Moderate,,ddinter_downloads_code_A.csv
MOL-01495,MOL-01951,Moderate,,ddinter_downloads_code_B.csv
MOL-01495,MOL-01976,Major,,ddinter_downloads_code_L.csv
MOL-01495,MOL-02025,Minor,,ddinter_downloads_code_A.csv
MOL-01495,MOL-02041,Moderate,,ddinter_downloads_code_L.csv
MOL-01495,MOL-02086,Moderate,,ddinter_downloads_code_D.csv
MOL-01495,MOL-02087,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-02101,Moderate,,ddinter_downloads_code_H.csv
MOL-01495,MOL-02106,Moderate,,ddinter_downloads_code_L.csv
MOL-01495,MOL-02108,Major,,ddinter_downloads_code_R.csv
MOL-01495,MOL-02111,Moderate,,ddinter_downloads_code_R.csv
MOL-01495,MOL-02125,Minor,,ddinter_downloads_code_B.csv
MOL-01495,MOL-02149,Moderate,,ddinter_downloads_code_L.csv
MOL-01495,MOL-02151,Moderate,,ddinter_downloads_code_A.csv
MOL-01495,MOL-02153,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_V.csv
MOL-01495,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01495,MOL-02182,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-01495,MOL-02214,Moderate,,ddinter_downloads_code_A.csv
MOL-01495,MOL-02228,Moderate,,ddinter_downloads_code_V.csv
MOL-01495,MOL-02263,Moderate,,ddinter_downloads_code_L.csv
MOL-01495,MOL-02271,Moderate,,ddinter_downloads_code_R.csv
MOL-00943,MOL-01496,Minor,,ddinter_downloads_code_L.csv
MOL-01059,MOL-01496,Moderate,,ddinter_downloads_code_L.csv
MOL-01496,MOL-01619,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_V.csv
MOL-01496,MOL-02106,Major,,ddinter_downloads_code_L.csv
MOL-00007,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00008,MOL-01498,Minor,,ddinter_downloads_code_L.csv
MOL-00011,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00024,MOL-01498,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00031,MOL-01498,Unknown,,ddinter_downloads_code_D.csv
MOL-00046,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00055,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00065,MOL-01498,Moderate,,ddinter_downloads_code_A.csv
MOL-00108,MOL-01498,Moderate,,ddinter_downloads_code_V.csv
MOL-00151,MOL-01498,Major,,ddinter_downloads_code_R.csv
MOL-00165,MOL-01498,Moderate,,ddinter_downloads_code_B.csv
MOL-00169,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00171,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00229,MOL-01498,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00234,MOL-01498,Minor,,ddinter_downloads_code_L.csv
MOL-00243,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00261,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00263,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00269,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00274,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00285,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00287,MOL-01498,Major,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00292,MOL-01498,Major,,ddinter_downloads_code_A.csv
MOL-00299,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00302,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00325,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00339,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00385,MOL-01498,Unknown,,ddinter_downloads_code_L.csv
MOL-00391,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00394,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00408,MOL-01498,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00412,MOL-01498,Moderate,,ddinter_downloads_code_P.csv
MOL-00415,MOL-01498,Moderate,,ddinter_downloads_code_D.csv
MOL-00416,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00432,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00438,MOL-01498,Major,,ddinter_downloads_code_B.csv
MOL-00440,MOL-01498,Moderate,,ddinter_downloads_code_H.csv
MOL-00446,MOL-01498,Major,,ddinter_downloads_code_A.csv
MOL-00506,MOL-01498,Moderate,,ddinter_downloads_code_A.csv
MOL-00457,MOL-01498,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00460,MOL-01498,Moderate,,ddinter_downloads_code_D.csv
MOL-00465,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00467,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00473,MOL-01498,Unknown,,ddinter_downloads_code_B.csv
MOL-00489,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00493,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00512,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00520,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00523,MOL-01498,Unknown,,ddinter_downloads_code_B.csv
MOL-00526,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00529,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00533,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00534,MOL-01498,Moderate,,ddinter_downloads_code_R.csv
MOL-00539,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00553,MOL-01498,Moderate,,ddinter_downloads_code_D.csv
MOL-00558,MOL-01498,Minor,,ddinter_downloads_code_L.csv
MOL-00561,MOL-01498,Major,,ddinter_downloads_code_L.csv
MOL-00562,MOL-01498,Moderate,,ddinter_downloads_code_L.csv
MOL-00564,MOL-01498,Moderate,,ddinter_downloads_code_V.csv
MOL-00568,MOL-01498,Major,,ddinter_downloads_code_H.csv
MOL-00583,MOL-01498,Unknown,,ddinter_downloads_code_R.csv
MOL-00591,MOL-01498,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
