drugbank_id_a,drugbank_id_b,ddinter_id_a,ddinter_id_b,drug_a,drug_b,severity,mechanism,source_file,n_source_files,severity_conflict_across_files
,,DDInter212,DDInter885,Bisacodyl,Hydrocortisone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter212,DDInter889,Bisacodyl,Hydroflumethiazide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter212,DDInter893,Bisacodyl,Hydroxychloroquine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_P.csv,2,false
,,DDInter212,DDInter895,Bisacodyl,Hydroxyzine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter212,DDInter901,Bisacodyl,Ibutilide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter212,DDInter907,Bisacodyl,Iloperidone,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter212,DDInter916,Bisacodyl,Indapamide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter212,DDInter927,Bisacodyl,Inotuzumab ozogamicin,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter212,DDInter973,Bisacodyl,Irinotecan,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter212,DDInter974,Bisacodyl,Irinotecan (liposomal),Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter213,DDInter498,Bismuth subcitrate potassium,Demeclocycline,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter213,DDInter598,Bismuth subcitrate potassium,Doxycycline,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter214,DDInter429,Bismuth subgallate,Codeine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter214,DDInter498,Bismuth subgallate,Demeclocycline,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter214,DDInter598,Bismuth subgallate,Doxycycline,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter214,DDInter884,Bismuth subgallate,Hydrocodone,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter215,DDInter6,Bismuth subsalicylate,Abciximab,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter217,Bismuth subsalicylate,Bivalirudin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter364,Bismuth subsalicylate,Chlorpropamide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter413,Bismuth subsalicylate,Clopidogrel,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter429,Bismuth subsalicylate,Codeine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter215,DDInter470,Bismuth subsalicylate,Dalteparin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter471,Bismuth subsalicylate,Danaparoid,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter488,Bismuth subsalicylate,Deferasirox,Major,,ddinter_downloads_code_V.csv,1,false
,,DDInter215,DDInter498,Bismuth subsalicylate,Demeclocycline,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter215,DDInter505,Bismuth subsalicylate,Desirudin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter518,Bismuth subsalicylate,Dexfenfluramine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter542,Bismuth subsalicylate,Dicoumarol,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter598,Bismuth subsalicylate,Doxycycline,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter605,Bismuth subsalicylate,Drotrecogin alfa,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter621,Bismuth subsalicylate,Edoxaban,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter645,Bismuth subsalicylate,Enoxaparin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter657,Bismuth subsalicylate,Epoprostenol,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter659,Bismuth subsalicylate,Eptifibatide,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter717,Bismuth subsalicylate,Fenfluramine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter775,Bismuth subsalicylate,Fondaparinux,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter825,Bismuth subsalicylate,Glimepiride,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter826,Bismuth subsalicylate,Glipizide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter831,Bismuth subsalicylate,Glyburide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter856,Bismuth subsalicylate,Heparin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter884,Bismuth subsalicylate,Hydrocodone,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter215,DDInter908,Bismuth subsalicylate,Iloprost,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter215,DDInter928,Bismuth subsalicylate,Insulin aspart (aspart protamine),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter929,Bismuth subsalicylate,Insulin aspart (aspart),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter930,Bismuth subsalicylate,Insulin degludec,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter931,Bismuth subsalicylate,Insulin detemir,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter932,Bismuth subsalicylate,Insulin glargine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter933,Bismuth subsalicylate,Insulin glulisine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter934,Bismuth subsalicylate,Insulin human,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter935,Bismuth subsalicylate,"Insulin human (inhalation, rapid acting)",Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter936,Bismuth subsalicylate,Insulin human (isophane),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter937,Bismuth subsalicylate,Insulin human (regular),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter938,Bismuth subsalicylate,Insulin human (zinc extended),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter939,Bismuth subsalicylate,Insulin human (zinc),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter940,Bismuth subsalicylate,Insulin lispro,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter215,DDInter941,Bismuth subsalicylate,Insulin lispro (protamine),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter25,Bisoprolol,Acyclovir,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter38,Bisoprolol,Aldesleukin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter39,Bisoprolol,Alectinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter45,Bisoprolol,Alimemazine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter58,Bisoprolol,Aluminum hydroxide,Minor,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter65,Bisoprolol,Amifostine,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter74,Bisoprolol,Aminophylline,Major,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter83,Bisoprolol,Amoxicillin,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter85,Bisoprolol,Amphotericin B,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter222,Bisoprolol,Bortezomib,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter233,Bisoprolol,Brigatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter235,Bisoprolol,Brimonidine (ophthalmic),Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter236,Bisoprolol,Brimonidine (topical),Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter246,Bisoprolol,Budesonide,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter216,DDInter252,Bisoprolol,Bupropion,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter268,Bisoprolol,Calcitriol,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter216,DDInter279,Bisoprolol,Calcium Phosphate,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter270,Bisoprolol,Calcium acetate,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter216,DDInter271,Bisoprolol,Calcium carbonate,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter273,Bisoprolol,Calcium citrate,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter274,Bisoprolol,Calcium glubionate anhydrous,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter276,Bisoprolol,Calcium gluconate,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter216,DDInter278,Bisoprolol,Calcium lactate,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter280,Bisoprolol,Canagliflozin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter298,Bisoprolol,Carboplatin,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter336,Bisoprolol,Celecoxib,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter340,Bisoprolol,Ceritinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter343,Bisoprolol,Cetirizine,Unknown,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter361,Bisoprolol,Chlorphenesin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter364,Bisoprolol,Chlorpropamide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter380,Bisoprolol,Cimetidine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter387,Bisoprolol,Cisplatin,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter393,Bisoprolol,Clarithromycin,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter397,Bisoprolol,Clidinium,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter413,Bisoprolol,Clopidogrel,Unknown,,ddinter_downloads_code_B.csv,1,false
,,DDInter216,DDInter429,Bisoprolol,Codeine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter445,Bisoprolol,Corticotropin,Moderate,,ddinter_downloads_code_H.csv,1,false
,,DDInter216,DDInter448,Bisoprolol,Crizotinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter456,Bisoprolol,Cyclophosphamide,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter458,Bisoprolol,Cyclosporine,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter460,Bisoprolol,Cytarabine,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter474,Bisoprolol,Dapagliflozin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter492,Bisoprolol,Deflazacort,Moderate,,ddinter_downloads_code_H.csv,1,false
,,DDInter216,DDInter506,Bisoprolol,Desloratadine,Unknown,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter513,Bisoprolol,Dexamethasone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter216,DDInter533,Bisoprolol,Diatrizoate,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter537,Bisoprolol,Diclofenac,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter543,Bisoprolol,Dicyclomine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter569,Bisoprolol,Diphenhydramine,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter216,DDInter573,Bisoprolol,Dipyridamole,Unknown,,ddinter_downloads_code_B.csv,1,false
,,DDInter216,DDInter578,Bisoprolol,Docetaxel,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter581,Bisoprolol,Dolasetron,Major,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter593,Bisoprolol,Doxepin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter594,Bisoprolol,Doxepin (topical),Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter596,Bisoprolol,Doxorubicin,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter601,Bisoprolol,Dronabinol,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter613,Bisoprolol,Dyphylline,Major,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter636,Bisoprolol,Empagliflozin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter650,Bisoprolol,Ephedrine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter216,DDInter652,Bisoprolol,Epinephrine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter216,DDInter657,Bisoprolol,Epoprostenol,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter216,DDInter669,Bisoprolol,Ertugliflozin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter690,Bisoprolol,Ethanol,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter216,DDInter712,Bisoprolol,Famotidine,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter732,Bisoprolol,Fexofenadine,Unknown,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter736,Bisoprolol,Finasteride,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter737,Bisoprolol,Fingolimod,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter743,Bisoprolol,Fluconazole,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter216,DDInter747,Bisoprolol,Fludrocortisone,Moderate,,ddinter_downloads_code_H.csv,1,false
,,DDInter216,DDInter757,Bisoprolol,Fluorouracil,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter763,Bisoprolol,Flurbiprofen,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter766,Bisoprolol,Fluticasone,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter216,DDInter771,Bisoprolol,Folic acid,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter216,DDInter776,Bisoprolol,Formoterol,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter792,Bisoprolol,Gadobenic acid,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter793,Bisoprolol,Gadobutrol,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter794,Bisoprolol,Gadodiamide,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter795,Bisoprolol,Gadofosveset trisodium,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter796,Bisoprolol,Gadopentetic acid,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter797,Bisoprolol,Gadoteric acid,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter798,Bisoprolol,Gadoteridol,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter799,Bisoprolol,Gadoversetamide,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter800,Bisoprolol,Gadoxetic acid,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter811,Bisoprolol,Gemcitabine,Unknown,,ddinter_downloads_code_L.csv,1,false
,,DDInter216,DDInter825,Bisoprolol,Glimepiride,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter826,Bisoprolol,Glipizide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter827,Bisoprolol,Glucagon,Minor,,ddinter_downloads_code_H.csv,1,false
,,DDInter216,DDInter831,Bisoprolol,Glyburide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter834,Bisoprolol,Glycopyrronium,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter216,DDInter856,Bisoprolol,Heparin,Unknown,,ddinter_downloads_code_B.csv,1,false
,,DDInter216,DDInter884,Bisoprolol,Hydrocodone,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter885,Bisoprolol,Hydrocortisone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter216,DDInter893,Bisoprolol,Hydroxychloroquine,Unknown,,ddinter_downloads_code_P.csv,1,false
,,DDInter216,DDInter896,Bisoprolol,Hyoscyamine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter900,Bisoprolol,Ibuprofen,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter908,Bisoprolol,Iloprost,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter216,DDInter915,Bisoprolol,Indacaterol,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter216,DDInter928,Bisoprolol,Insulin aspart (aspart protamine),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter929,Bisoprolol,Insulin aspart (aspart),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter930,Bisoprolol,Insulin degludec,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter931,Bisoprolol,Insulin detemir,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter932,Bisoprolol,Insulin glargine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter933,Bisoprolol,Insulin glulisine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter934,Bisoprolol,Insulin human,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter935,Bisoprolol,"Insulin human (inhalation, rapid acting)",Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter936,Bisoprolol,Insulin human (isophane),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter937,Bisoprolol,Insulin human (regular),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter938,Bisoprolol,Insulin human (zinc extended),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter939,Bisoprolol,Insulin human (zinc),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter940,Bisoprolol,Insulin lispro,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter941,Bisoprolol,Insulin lispro (protamine),Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter216,DDInter957,Bisoprolol,Iodipamide,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter958,Bisoprolol,Iodixanol,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter960,Bisoprolol,Iohexol,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter961,Bisoprolol,Iopamidol,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter962,Bisoprolol,Iopanoic acid,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter963,Bisoprolol,Iopodic acid,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter964,Bisoprolol,Iopromide,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter965,Bisoprolol,Iothalamic acid,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter966,Bisoprolol,Ioversol,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter967,Bisoprolol,Ioxilan,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter216,DDInter987,Bisoprolol,Isoprenaline,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter217,DDInter6,Bivalirudin,Abciximab,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter9,Bivalirudin,Acalabrutinib,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter217,DDInter56,Bivalirudin,Alteplase,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter93,Bivalirudin,Anagrelide,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter217,DDInter98,Bivalirudin,Anisindione,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter99,Bivalirudin,Anistreplase,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter241,Bivalirudin,Bromfenac,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter242,Bivalirudin,Bromfenac (ophthalmic),Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter262,Bivalirudin,Cabozantinib,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter217,DDInter286,Bivalirudin,Caplacizumab,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter291,Bivalirudin,Capsicum,Minor,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter336,Bivalirudin,Celecoxib,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter217,DDInter347,Bivalirudin,Chamomile,Minor,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter370,Bivalirudin,Choline salicylate,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter379,Bivalirudin,Cilostazol,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter388,Bivalirudin,Citalopram,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter410,Bivalirudin,Clomipramine,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter413,Bivalirudin,Clopidogrel,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter417,Bivalirudin,Clove,Minor,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter435,Bivalirudin,Collagenase clostridium histolyticum,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter217,DDInter470,Bivalirudin,Dalteparin,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter471,Bivalirudin,Danaparoid,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter217,DDInter484,Bivalirudin,Dasatinib,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter217,DDInter488,Bivalirudin,Deferasirox,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv,2,false
